Gene ID,Gene Name,Lung_FoldChange,Lung_pValue
ENSG00000035720,STAP1,-0.4,0.740219056278621
ENSG00000035862,TIMP2,-0.2,0.54933070266957
ENSG00000035928,RFC1,-0.4,0.264599120420768
ENSG00000036054,TBC1D23,0.3,0.507617919887925
ENSG00000036257,CUL3,0.1,0.782502420107886
ENSG00000036448,MYOM2,-1.7,0.0371347612292406
ENSG00000036473,OTC,,
ENSG00000036530,CYP46A1,-0.8,0.0997376481683141
ENSG00000036549,ZZZ3,0.1,0.834455377679182
ENSG00000036565,SLC18A1,,
ENSG00000036672,USP2,-1.5,0.059971799128868
ENSG00000036828,CASR,0.4,0.790358396160681
ENSG00000037042,TUBG2,-0.3,0.811101011757411
ENSG00000037241,RPL26L1,0.9,0.224097676443248
ENSG00000037280,FLT4,-1.9,0.000421760173304691
ENSG00000037474,NSUN2,0.6,0.0349474736268397
ENSG00000037637,FBXO42,-0.4,0.383946193988393
ENSG00000037749,MFAP3,0.7,0.0443980446298382
ENSG00000037757,MRI1,0.1,0.955025909908203
ENSG00000037897,METTL1,0.3,0.776850039987751
ENSG00000037965,HOXC8,-0.6,0.753593272121681
ENSG00000038002,AGA,0.3,0.773386142908003
ENSG00000038210,PI4K2B,0.1,0.85337755895699
ENSG00000038274,MAT2B,0.2,0.403912543061497
ENSG00000038295,TLL1,-0.7,0.213027449257178
ENSG00000038358,EDC4,-0.5,0.628142145811281
ENSG00000038382,TRIO,,
ENSG00000038427,VCAN,2.1,1.3269217254911302e-09
ENSG00000038532,CLEC16A,-0.9,0.0351659150503635
ENSG00000038945,MSR1,-0.3,0.663933011332662
ENSG00000039068,CDH1,-0.2,0.721542638725231
ENSG00000039123,MTREX,-0.4,0.0909501304850044
ENSG00000039139,DNAH5,-0.3,0.854092251232166
ENSG00000039319,ZFYVE16,0.3,0.546300007441839
ENSG00000039523,RIPOR1,0.5,0.161275721885975
ENSG00000039537,C6,0.2,0.842946371977681
ENSG00000039560,RAI14,1.1,0.000720920095167214
ENSG00000039600,SOX30,-0.4,0.799642834904008
ENSG00000039650,PNKP,0.5,0.508822915752662
ENSG00000039987,BEST2,,
ENSG00000040199,PHLPP2,-0.9,0.0525955343886185
ENSG00000040275,SPDL1,0.5,0.333699344541027
ENSG00000040341,STAU2,-0.2,0.686079527534721
ENSG00000040487,SLC66A1,0.3,0.805160367175387
ENSG00000040531,CTNS,0.2,0.837553408757056
ENSG00000040608,RTN4R,-1.9,0.0967874592220513
ENSG00000040633,PHF23,0.3,0.778918276203628
ENSG00000040731,CDH10,-0.7,0.614721530242924
ENSG00000040933,INPP4A,-0.2,0.740406228582749
ENSG00000041353,RAB27B,,
ENSG00000041357,PSMA4,0.7,0.0022519241603345
ENSG00000041515,MYO16,-1.0,0.145591961770217
ENSG00000041802,LSG1,-0.2,0.665781647358045
ENSG00000041880,PARP3,-0.3,0.622168747787641
ENSG00000041982,TNC,2.4,7.15568497419575e-05
ENSG00000041988,THAP3,1.1,0.309384173789615
ENSG00000042062,RIPOR3,-1.1,0.0827908304859334
ENSG00000042088,TDP1,0.4,0.330655130002494
ENSG00000042286,AIFM2,0.6,0.52038131825423
ENSG00000042304,C2orf83,1.8,0.243736892013742
ENSG00000042317,SPATA7,,
ENSG00000042429,MED17,1.2,0.0194710361523144
ENSG00000042445,RETSAT,-0.2,0.827578652965513
ENSG00000042493,CAPG,,
ENSG00000042753,AP2S1,0.7,0.369747604546495
ENSG00000042781,USH2A,-3.2,6.35965546727171e-05
ENSG00000042813,ZPBP,-1.3,0.433344019405552
ENSG00000042832,TG,1.1,0.250475712833293
ENSG00000042980,ADAM28,0.2,0.775090129130562
ENSG00000043039,BARX2,-0.5,0.768859669171039
ENSG00000043093,DCUN1D1,0.3,0.271603611208585
ENSG00000043143,JADE2,-1.7,0.000135662737185179
ENSG00000043462,LCP2,0.4,0.377466900173419
ENSG00000043514,TRIT1,-0.5,0.360249312842865
ENSG00000043591,ADRB1,-1.2,0.135365573966633
ENSG00000044012,GUCA2B,,
ENSG00000044090,CUL7,0.1,0.90239821785063
ENSG00000044115,CTNNA1,0.2,0.321291113265745
ENSG00000044446,PHKA2,-0.6,0.117749394490342
ENSG00000044459,CNTLN,0.4,0.328758175293911
ENSG00000044524,EPHA3,-0.4,0.685205386527474
ENSG00000044574,HSPA5,1.5,0.00019775321383866
ENSG00000046604,DSG2,0.8,0.0667886765534446
ENSG00000046647,GEMIN8,-0.7,0.152015040659795
ENSG00000046651,OFD1,-0.2,0.79878394110579
ENSG00000046653,GPM6B,-1.0,0.0081397385498357
ENSG00000046889,PREX2,-1.0,0.0057689034163315
ENSG00000047056,WDR37,,
ENSG00000047188,YTHDC2,-0.1,0.740036854158673
ENSG00000047230,CTPS2,,
ENSG00000047249,ATP6V1H,0.7,0.0129006476877434
ENSG00000047315,POLR2B,-0.7,0.17449292534013
ENSG00000047346,FAM214A,-0.3,0.273506187781216
ENSG00000047365,ARAP2,-1.0,0.000606143908070751
ENSG00000047410,TPR,0.2,0.245061542916784
ENSG00000047457,CP,0.2,0.757299229131632
ENSG00000047578,KATNIP,0.2,0.805607169950292
ENSG00000047579,DTNBP1,-0.2,0.851813637534226
ENSG00000047597,XK,,
ENSG00000047617,ANO2,-1.0,0.0790887857781496
ENSG00000047621,C12orf4,0.3,0.508122279021682
ENSG00000047634,SCML1,-0.1,0.937613539762066
ENSG00000047644,WWC3,-0.5,0.309556197044784
ENSG00000047648,ARHGAP6,-0.8,0.0346690880538436
ENSG00000047662,FAM184B,0.4,0.754807584954894
ENSG00000047849,MAP4,-0.2,0.432290391335448
ENSG00000047932,GOPC,0.1,0.831618979434132
ENSG00000047936,ROS1,-1.2,0.0273148502817529
ENSG00000048052,HDAC9,-0.7,0.225863617885012
ENSG00000048140,TSPAN17,0.5,0.401641168934996
ENSG00000048162,NOP16,-0.3,0.754462235865595
ENSG00000048342,CC2D2A,-0.5,0.277194007149613
ENSG00000048392,RRM2B,0.5,0.306748968521546
ENSG00000048405,ZNF800,0.3,0.416607223663163
ENSG00000048462,TNFRSF17,0.4,0.725235450488882
ENSG00000048471,SNX29,-0.6,0.186227531727085
ENSG00000048540,LMO3,0.1,0.869432230826923
ENSG00000048544,MRPS10,0.3,0.441133659739764
ENSG00000048545,GUCA1A,1.8,0.238350357007367
ENSG00000048649,RSF1,-0.1,0.872573425975582
ENSG00000048707,VPS13D,-0.1,0.730103566469996
ENSG00000048740,CELF2,-0.5,0.0869640711018519
ENSG00000048828,FAM120A,0.4,0.217162109961392
ENSG00000048991,R3HDM1,0.9,0.000131324655878981
ENSG00000049089,COL9A2,-0.6,0.603604919328875
ENSG00000049130,KITLG,-0.3,0.610392279430091
ENSG00000049167,ERCC8,0.6,0.0870201173169161
ENSG00000049192,ADAMTS6,1.2,0.0282460093160215
ENSG00000049239,H6PD,0.4,0.587082488489063
ENSG00000049245,VAMP3,0.1,0.893649445623276
ENSG00000049246,PER3,-1.5,0.0011058408434519
ENSG00000049247,UTS2,-0.3,0.778691056763379
ENSG00000049249,TNFRSF9,,
ENSG00000049283,EPN3,1.0,0.508013595982013
ENSG00000049323,LTBP1,0.1,0.824882887783411
ENSG00000049449,RCN1,1.1,0.0025181833924794
ENSG00000049540,ELN,-1.2,0.0310404402191478
ENSG00000049541,RFC2,0.8,0.262788823658798
ENSG00000049618,ARID1B,,
ENSG00000049656,CLPTM1L,0.4,0.50714721394061
ENSG00000049759,NEDD4L,-1.7,1.99297334061889e-05
ENSG00000049768,FOXP3,0.7,0.514190298352409
ENSG00000049769,PPP1R3F,-0.2,0.893389057212468
ENSG00000049860,HEXB,0.6,0.107285846689359
ENSG00000049883,PTCD2,-0.1,0.792641248072897
ENSG00000050030,NEXMIF,1.1,0.168171412731161
ENSG00000050130,JKAMP,0.5,0.423572727510385
ENSG00000050165,DKK3,-0.2,0.722752418725442
ENSG00000050327,ARHGEF5,-1.0,0.0738000685417693
ENSG00000050344,NFE2L3,0.4,0.0987576021359721
ENSG00000050393,MCUR1,-0.2,0.731331897487199
ENSG00000050405,LIMA1,0.1,0.875162534229313
ENSG00000050426,LETMD1,-0.2,0.689992755051213
ENSG00000050438,SLC4A8,-0.4,0.547437916670302
ENSG00000050555,LAMC3,-0.1,0.901761985177817
ENSG00000050628,PTGER3,-0.3,0.620732336462636
ENSG00000050730,TNIP3,0.5,0.66561375431043
ENSG00000050748,MAPK9,-0.1,0.902743494262595
ENSG00000050767,COL23A1,-0.6,0.639606652314885
ENSG00000050820,BCAR1,0.4,0.525097097319377
ENSG00000051009,FAM160A2,-0.9,0.178777330514087
ENSG00000051108,HERPUD1,0.3,0.646331774986587
ENSG00000051128,HOMER3,0.8,0.297835318393118
ENSG00000051180,RAD51,-0.2,0.919695333502138
ENSG00000051341,POLQ,2.8,3.61369530181257e-05
ENSG00000051382,PIK3CB,0.1,0.745898944942906
ENSG00000051523,CYBA,-0.3,0.776775972611956
ENSG00000051596,THOC3,1.1,0.218054895599611
ENSG00000051620,HEBP2,0.5,0.275080542473828
ENSG00000051825,MPHOSPH9,0.5,0.0237929096148455
ENSG00000052126,PLEKHA5,-0.8,0.0061164624326717
ENSG00000052344,PRSS8,-0.5,0.586223770926931
ENSG00000052723,SIKE1,0.3,0.330054342568819
ENSG00000052749,RRP12,0.1,0.952766847964673
ENSG00000052795,FNIP2,-0.8,0.011069090389911
ENSG00000052802,MSMO1,0.9,0.146309393156777
ENSG00000052841,TTC17,0.1,0.849878961742212
ENSG00000052850,ALX4,-1.4,0.148014943714769
ENSG00000053108,FSTL4,-1.5,0.212814365163517
ENSG00000053254,FOXN3,,
ENSG00000053328,METTL24,-1.0,0.232531674132821
ENSG00000053371,AKR7A2,0.2,0.817036813549069
ENSG00000053372,MRTO4,1.9,0.0143906190092698
ENSG00000053438,NNAT,-1.1,0.0990266337254115
ENSG00000053501,USE1,0.3,0.813053973779683
ENSG00000053524,MCF2L2,,
ENSG00000053702,NRIP2,-0.6,0.376811123815174
ENSG00000053747,LAMA3,-2.1,7.655208605859461e-09
ENSG00000053770,AP5M1,0.4,0.254310673879509
ENSG00000053900,ANAPC4,,
ENSG00000053918,KCNQ1,-1.4,0.0498803245160002
ENSG00000054116,TRAPPC3,0.8,0.112756271499035
ENSG00000054118,THRAP3,,
ENSG00000054148,PHPT1,1.2,0.0957185598176019
ENSG00000054179,ENTPD2,,
ENSG00000054219,LY75,0.5,0.407945076531472
ENSG00000054267,ARID4B,0.2,0.424451303422039
ENSG00000054277,OPN3,-1.8,0.0051506260409332
ENSG00000054282,SDCCAG8,,
ENSG00000054356,PTPRN,1.9,0.221676826185108
ENSG00000054392,HHAT,-0.6,0.378715842385135
ENSG00000054523,KIF1B,-0.2,0.618208323888097
ENSG00000054598,FOXC1,0.6,0.423012497361946
ENSG00000054611,TBC1D22A,-0.6,0.111239567318386
ENSG00000054654,SYNE2,-0.2,0.225185829427874
ENSG00000054690,PLEKHH1,0.1,0.954308790463694
ENSG00000054793,ATP9A,-0.2,0.549357987479599
ENSG00000054803,CBLN4,-4.3,1.37236299476773e-05
ENSG00000054938,CHRDL2,0.9,0.445752410217447
ENSG00000054965,FAM168A,-0.4,0.139147444452296
ENSG00000054967,RELT,0.1,0.900800737212965
ENSG00000054983,GALC,,
ENSG00000055044,NOP58,0.7,0.0591673484606406
ENSG00000055070,SZRD1,-0.2,0.756716584031597
ENSG00000055118,KCNH2,0.6,0.632332682069445
ENSG00000055130,CUL1,0.1,0.859106996619022
ENSG00000055147,FAM114A2,0.9,0.001348341272769
ENSG00000055163,CYFIP2,-0.8,0.0137644620810651
ENSG00000055208,TAB2,0.2,0.477040490809569
ENSG00000055211,GINM1,0.6,0.0542818220818728
ENSG00000055332,EIF2AK2,0.1,0.856563325470742
ENSG00000055483,USP36,-0.1,0.809563246950203
ENSG00000055609,KMT2C,-0.4,0.0694652210612711
ENSG00000055732,MCOLN3,-1.2,0.0019456840618243
ENSG00000055813,CCDC85A,-1.3,0.176445156591367
ENSG00000055917,PUM2,,
ENSG00000055950,MRPL43,0.1,0.953079020054054
ENSG00000055955,ITIH4,-0.8,0.548586554283778
ENSG00000056050,HPF1,1.1,0.0183772595751946
ENSG00000056097,ZFR,0.4,0.0591500416648822
ENSG00000056277,ZNF280C,0.6,0.169059662135357
ENSG00000056291,NPFFR2,2.0,0.176733346273414
ENSG00000056487,PHF21B,,
ENSG00000056558,TRAF1,-0.1,0.945491888740657
ENSG00000056586,RC3H2,0.4,0.203202047489794
ENSG00000056736,IL17RB,-1.1,0.107054524244026
ENSG00000056972,TRAF3IP2,0.2,0.590392292243275
ENSG00000056998,GYG2,0.7,0.55650637677908
ENSG00000057019,DCBLD2,,
ENSG00000057149,SERPINB3,4.3,8.44735786184563e-05
ENSG00000057252,SOAT1,0.9,0.000165501591220679
ENSG00000057294,PKP2,-0.2,0.843320906549193
ENSG00000057468,MSH4,0.5,0.671786120380069
ENSG00000057593,F7,0.9,0.537375021016097
ENSG00000057608,GDI2,0.6,0.0599767299484832
ENSG00000057657,PRDM1,-0.3,0.655680032815568
ENSG00000057663,ATG5,0.3,0.261192222366402
ENSG00000057704,TMCC3,,
ENSG00000057757,PITHD1,1.7,0.0122385526473031
ENSG00000057935,MTA3,-0.2,0.751913369993616
ENSG00000058056,USP13,-0.7,0.0378292241399618
ENSG00000058063,ATP11B,0.3,0.116678316869986
ENSG00000058085,LAMC2,-0.5,0.346163027955162
ENSG00000058091,CDK14,0.2,0.731445442379273
ENSG00000058262,SEC61A1,0.8,0.0830422902031625
ENSG00000058272,PPP1R12A,0.1,0.324091019407212
ENSG00000058335,RASGRF1,-2.3,8.63656537389907e-06
ENSG00000058404,CAMK2B,-0.1,0.97098006534036
ENSG00000058453,CROCC,-0.2,0.836162691892355
ENSG00000058600,POLR3E,0.1,0.939753058008947
ENSG00000058668,ATP2B4,-0.1,0.873089752192729
ENSG00000058673,ZC3H11A,0.3,0.654922781054938
ENSG00000058729,RIOK2,0.1,0.744121588527891
ENSG00000058799,YIPF1,0.4,0.576757627608399
ENSG00000058804,NDC1,0.3,0.515150416150164
ENSG00000058866,DGKG,-1.1,0.0664534994318948
ENSG00000059122,FLYWCH1,-0.7,0.081182030391975
ENSG00000059145,UNKL,-0.1,0.851261568103113
ENSG00000059377,TBXAS1,0.7,0.216754935402951
ENSG00000059378,PARP12,,
ENSG00000059573,ALDH18A1,1.8,0.000309407444437577
ENSG00000059588,TARBP1,0.1,0.847212927980849
ENSG00000059691,GATB,1.1,0.0846176289452047
ENSG00000059728,MXD1,1.5,0.000386683207347477
ENSG00000059758,CDK17,0.5,0.191955011324726
ENSG00000059769,DNAJC25,1.3,7.599889308373711e-09
ENSG00000059804,SLC2A3,1.6,0.0061495238439157
ENSG00000059915,PSD,-1.7,0.163464043166022
ENSG00000060069,CTDP1,0.5,0.495782422644289
ENSG00000060138,YBX3,0.3,0.503935671304462
ENSG00000060140,STYK1,0.5,0.591787167913445
ENSG00000060237,WNK1,0.1,0.799985444339885
ENSG00000060339,CCAR1,0.4,0.222028025592189
ENSG00000060491,OGFR,-0.4,0.64033917953332
ENSG00000060558,GNA15,0.8,0.330829371323707
ENSG00000060566,CREB3L3,,
ENSG00000060642,PIGV,0.6,0.586914349338561
ENSG00000060656,PTPRU,-1.4,0.044232176973023
ENSG00000060688,SNRNP40,0.6,0.0977062394857011
ENSG00000060709,RIMBP2,-0.8,0.621625973891789
ENSG00000060718,COL11A1,3.5,4.61252112891161e-05
ENSG00000060749,QSER1,0.2,0.114789442641921
ENSG00000060762,MPC1,0.3,0.567338384188458
ENSG00000060971,ACAA1,-0.1,0.931141375409329
ENSG00000060982,BCAT1,1.6,5.37398569706997e-06
ENSG00000061273,HDAC7,0.2,0.726219828570302
ENSG00000061337,LZTS1,1.1,0.205717843360694
ENSG00000061455,PRDM6,-1.7,0.0039091083372979
ENSG00000061656,SPAG4,-0.6,0.719450810953101
ENSG00000061676,NCKAP1,0.6,0.0046530525424284
ENSG00000061794,MRPS35,1.0,0.0101097883414367
ENSG00000061918,GUCY1B1,0.5,0.445884263320529
ENSG00000061936,SFSWAP,-0.3,0.590190236615122
ENSG00000061938,TNK2,-0.1,0.94775277147891
ENSG00000061987,MON2,-0.1,0.803270087457322
ENSG00000062038,CDH3,1.4,0.0465049319501726
ENSG00000062194,GPBP1,0.6,0.114191828144222
ENSG00000062282,DGAT2,2.5,0.0013489558518685
ENSG00000062370,ZNF112,0.2,0.790828284241638
ENSG00000062485,CS,0.5,0.222935326372007
ENSG00000062524,LTK,-1.1,0.379718247129718
ENSG00000062582,MRPS24,0.8,0.651320358058189
ENSG00000062598,ELMO2,,
ENSG00000062650,WAPL,-0.1,0.693530821506363
ENSG00000062716,VMP1,0.9,0.0079144723042799
ENSG00000062725,APPBP2,-0.3,0.611735785739213
ENSG00000062822,POLD1,0.4,0.772745570414687
ENSG00000063015,SEZ6,-1.3,0.376245116782503
ENSG00000063046,EIF4B,0.2,0.53079990120605
ENSG00000063127,SLC6A16,-0.5,0.624147384716814
ENSG00000063169,BICRA,,
ENSG00000063176,SPHK2,-0.5,0.589334291045963
ENSG00000063177,RPL18,1.0,0.0014899605760495
ENSG00000063180,CA11,-0.9,0.507701410359468
ENSG00000063241,ISOC2,-0.8,0.532181285181337
ENSG00000063244,U2AF2,0.5,0.576442214854474
ENSG00000063245,EPN1,-1.1,0.0304568274274412
ENSG00000063322,MED29,0.1,0.753286652039815
ENSG00000063438,AHRR,1.0,0.384804833332501
ENSG00000063587,ZNF275,-0.2,0.625228695975462
ENSG00000063601,MTMR1,-0.2,0.734836749714282
ENSG00000063660,GPC1,1.7,0.0176157375219437
ENSG00000063761,ADCK1,-0.8,0.50363604884667
ENSG00000063854,HAGH,-0.7,0.189255701431341
ENSG00000063978,RNF4,,
ENSG00000064012,CASP8,,
ENSG00000064042,LIMCH1,-2.0,3.77024265895774e-09
ENSG00000064102,INTS13,0.9,0.0051883212250091
ENSG00000064115,TM7SF3,-0.3,0.251298877916018
ENSG00000064195,DLX3,,
ENSG00000064199,SPA17,-0.7,0.258779434368924
ENSG00000064201,TSPAN32,-2.9,7.19659862686843e-05
ENSG00000064205,CCN5,-0.8,0.365171889314633
ENSG00000064218,DMRT3,,
ENSG00000064225,ST3GAL6,-0.6,0.262891793899943
ENSG00000064270,ATP2C2,-0.8,0.337123209807476
ENSG00000064300,NGFR,1.8,0.0291879828026314
ENSG00000064309,CDON,-1.1,0.089196469994712
ENSG00000064313,TAF2,0.3,0.137144772951921
ENSG00000064393,HIPK2,0.2,0.66266027921302
ENSG00000064419,TNPO3,0.3,0.422567890895328
ENSG00000064489,BORCS8-MEF2B,,
ENSG00000064490,RFXANK,1.0,0.356730676346612
ENSG00000064545,TMEM161A,-0.7,0.572893780882703
ENSG00000064547,LPAR2,1.2,0.0995092980372025
ENSG00000064601,CTSA,1.0,0.0379834962502879
ENSG00000064607,SUGP2,-0.1,0.885145689399571
ENSG00000064651,SLC12A2,0.1,0.664044461892077
ENSG00000064652,SNX24,-0.2,0.739988930387369
ENSG00000064655,EYA2,-0.9,0.342440479141064
ENSG00000064666,CNN2,-0.6,0.163688241162014
ENSG00000064687,ABCA7,0.2,0.862293151710198
ENSG00000064692,SNCAIP,-0.8,0.195269495064528
ENSG00000064703,DDX20,0.6,0.172221648854114
ENSG00000064726,BTBD1,0.4,0.328367476933778
ENSG00000064763,FAR2,-0.3,0.660673301280063
ENSG00000064787,BCAS1,0.2,0.898482615281999
ENSG00000064835,POU1F1,0.1,0.944408736001642
ENSG00000064886,CHI3L2,1.3,0.266634704017622
ENSG00000064932,SBNO2,0.5,0.445789870207977
ENSG00000064933,PMS1,0.2,0.453831205207372
ENSG00000064961,HMG20B,0.4,0.512986472416016
ENSG00000064989,CALCRL,0.3,0.606371311180085
ENSG00000064995,TAF11,-0.1,0.866744435850934
ENSG00000064999,ANKS1A,-1.4,0.000165477682928195
ENSG00000065000,AP3D1,0.1,0.900323280875139
ENSG00000065029,ZNF76,-0.9,0.226444219745918
ENSG00000065054,SLC9A3R2,-0.5,0.402419327577981
ENSG00000065057,NTHL1,-1.6,0.0739303673973169
ENSG00000065060,UHRF1BP1,-0.4,0.483084959667224
ENSG00000065135,GNAI3,0.2,0.616973018932121
ENSG00000065150,IPO5,0.6,0.0667886765534446
ENSG00000065154,OAT,0.8,0.0031265127577468
ENSG00000065183,WDR3,0.1,0.901157595541653
ENSG00000065243,PKN2,0.1,0.592793321048758
ENSG00000065268,WDR18,0.9,0.379314151535799
ENSG00000065308,TRAM2,1.0,0.00090130638777066
ENSG00000065320,NTN1,-1.7,0.0194076419362981
ENSG00000065325,GLP2R,-0.7,0.639682723454403
ENSG00000065328,MCM10,1.9,0.0407147662080555
ENSG00000065357,DGKA,0.8,0.0021717467227617
ENSG00000065361,ERBB3,-1.3,0.0014908547780453
ENSG00000065371,ROPN1,,
ENSG00000065413,ANKRD44,-1.1,2.37618512980613e-07
ENSG00000065427,KARS1,0.9,0.000236263786647824
ENSG00000065457,ADAT1,0.3,0.531015426620906
ENSG00000065485,PDIA5,0.3,0.515245029337156
ENSG00000065491,TBC1D22B,-0.6,0.278050584534681
ENSG00000065518,NDUFB4,1.0,0.0019557755146836
ENSG00000065526,SPEN,-0.4,0.0982508443316584
ENSG00000065534,MYLK,0.3,0.429623102250052
ENSG00000065548,ZC3H15,0.4,0.138517133326588
ENSG00000065559,MAP2K4,0.4,0.331258154206393
ENSG00000065600,PACC1,0.6,0.307214836646207
ENSG00000065609,SNAP91,-0.2,0.926164684267941
ENSG00000065613,SLK,0.2,0.279083477212413
ENSG00000065615,CYB5R4,0.4,0.354593692022848
ENSG00000065618,COL17A1,1.1,0.122539032982639
ENSG00000065621,GSTO2,-1.0,0.149391719367716
ENSG00000065665,SEC61A2,-0.5,0.468324828196557
ENSG00000065675,PRKCQ,-0.6,0.376032331714441
ENSG00000065717,TLE2,-0.1,0.916497423636697
ENSG00000065802,ASB1,-0.3,0.714834973238972
ENSG00000065809,FAM107B,-0.4,0.0543419927551572
ENSG00000065833,ME1,0.9,0.0218632423076921
ENSG00000065882,TBC1D1,1.0,0.000129274263124245
ENSG00000065883,CDK13,,
ENSG00000065911,MTHFD2,1.4,0.000439462511263624
ENSG00000065923,SLC9A7,-0.5,0.243198308232045
ENSG00000065970,FOXJ2,-0.4,0.517858811359914
ENSG00000065978,YBX1,1.0,0.000335938925021373
ENSG00000065989,PDE4A,-0.5,0.30803337247717
ENSG00000066027,PPP2R5A,-0.3,0.48064675353715
ENSG00000066032,CTNNA2,,
ENSG00000066044,ELAVL1,0.4,0.537375021016097
ENSG00000066056,TIE1,-0.3,0.720910763979503
ENSG00000066084,DIP2B,0.1,0.698278938112018
ENSG00000066117,SMARCD1,0.4,0.437132712819199
ENSG00000066135,KDM4A,-0.5,0.290016560748615
ENSG00000066136,NFYC,-0.3,0.565367216447189
ENSG00000066185,ZMYND12,-0.8,0.459904365016316
ENSG00000066230,SLC9A3,2.1,0.100502645094476
ENSG00000066248,NGEF,-4.3,2.6083981690481e-05
ENSG00000066279,ASPM,2.5,2.40061238364064e-06
ENSG00000066294,CD84,-0.1,0.885092448364575
ENSG00000066322,ELOVL1,,
ENSG00000066336,SPI1,0.9,0.141004095039224
ENSG00000066379,POLR1H,-0.2,0.843463621937786
ENSG00000066382,MPPED2,0.4,0.735967849518908
ENSG00000066405,CLDN18,-2.6,3.75779129857793e-06
ENSG00000066422,ZBTB11,0.3,0.063260262622832
ENSG00000066427,ATXN3,-0.4,0.0764126772965956
ENSG00000066455,GOLGA5,0.6,0.181236983580413
ENSG00000066468,FGFR2,-0.8,0.114614221092374
ENSG00000066557,LRRC40,0.2,0.565723150235696
ENSG00000066583,ISOC1,0.4,0.640641364146595
ENSG00000066629,EML1,-1.2,0.0344284543473028
ENSG00000066651,TRMT11,0.2,0.664044461892077
ENSG00000066654,THUMPD1,-0.4,0.228178798076444
ENSG00000066697,MSANTD3,1.2,0.0826296850896386
ENSG00000066735,KIF26A,-0.2,0.859106996619022
ENSG00000066739,ATG2B,-0.2,0.512529033960285
ENSG00000066777,ARFGEF1,,
ENSG00000066813,ACSM2B,-0.1,0.963793916091871
ENSG00000066827,ZFAT,0.2,0.755233946419098
ENSG00000066855,MTFR1,0.5,0.391567827165171
ENSG00000066923,STAG3,-1.0,0.187918957961307
ENSG00000066926,FECH,0.6,0.39938823826337
ENSG00000066933,MYO9A,-0.7,0.000198939147893925
ENSG00000067048,DDX3Y,0.3,0.850742409246465
ENSG00000067057,PFKP,1.3,0.0280320184313685
ENSG00000067064,IDI1,0.1,0.921025877232948
ENSG00000067066,SP100,-0.1,0.677530184073032
ENSG00000067082,KLF6,-1.0,0.0027385467219443
ENSG00000067113,PLPP1,0.6,0.278708471413462
ENSG00000067141,NEO1,-0.5,0.287647441434281
ENSG00000067167,TRAM1,0.8,0.000372487169803695
ENSG00000067177,PHKA1,0.6,0.416381855053765
ENSG00000067182,TNFRSF1A,0.1,0.83950691204148
ENSG00000067191,CACNB1,0.3,0.694108940004763
ENSG00000067208,EVI5,-0.1,0.635279638423045
ENSG00000067221,STOML1,-0.5,0.541707801331858
ENSG00000067225,PKM,1.3,2.37454721858645e-06
ENSG00000067248,DHX29,0.8,6.15559161420421e-07
ENSG00000067334,DNTTIP2,0.7,0.0049778192263236
ENSG00000067365,METTL22,-0.3,0.529000444353038
ENSG00000067369,TP53BP1,0.1,0.686433269832661
ENSG00000067445,TRO,-0.6,0.42721012360546
ENSG00000067533,RRP15,0.4,0.466903704016279
ENSG00000067560,RHOA,0.3,0.284378663150747
ENSG00000067596,DHX8,,
ENSG00000067601,PMS2P4,-1.5,0.0810084662270045
ENSG00000067606,PRKCZ,-0.5,0.601921839982566
ENSG00000067646,ZFY,-0.1,0.96729553195179
ENSG00000067704,IARS2,0.6,0.0831804037940368
ENSG00000067715,SYT1,-2.1,0.0022872005017975
ENSG00000067798,NAV3,,
ENSG00000067829,IDH3G,0.3,0.672586622255745
ENSG00000067836,ROGDI,-0.5,0.606758220406366
ENSG00000067840,PDZD4,-0.7,0.614080637970877
ENSG00000067842,ATP2B3,,
ENSG00000067900,ROCK1,0.2,0.419243500589219
ENSG00000067955,CBFB,0.8,0.000296722343180204
ENSG00000067992,PDK3,0.1,0.832149271769718
